Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Ecuador,ECU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,8.670999527,13.60900021,11.7489996,9.352999687,8.937000275,14.22000027,12.75800037,16.18600082,19.86199951,13.15999985,16.63800049,14.00599957,15.07800007,11.49400043,10.85700035,11.10200024,7.677000046,9.711999893,8.430000305,4.971000195,4.288000107,3.815999985,3.664000034,4.144000053,4.526000023,5.852000237
Ecuador,ECU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,4.177999973,6.184999943,6.337999821,5.81799984,5.605000019,8.06499958,6.984000206,8.520000458,10.94999981,6.293000221,6.867000103,5.842000008,8.996999741,6.571000099,5.639999866,5.394000053,5,5.729000092,5.193999767,3.535000086,2.943000078,2.855000019,2.710000038,3.069999933,3.02699995,3.726999998
Ecuador,ECU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,5.809999943,8.899999619,8.329999924,7.130000114,6.849999905,10.38000011,9.170000076,11.48999977,14.42000008,8.979999542,10.71000004,9.069999695,11.43999958,8.550000191,7.739999771,7.690000057,6.070000172,7.309999943,6.46999979,4.090000153,3.460000038,3.230000019,3.079999924,3.480000019,3.619999886,4.599999905
Ecuador,ECU,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,16.91300011,26.63299942,23.08399963,18.46299934,17.71299934,26.14699936,25.06500053,32.39500046,38.31200027,24.51099968,28.29299927,25.67900085,24.89599991,23.04800034,20.43300056,22.79100037,15.72200012,20.15500069,17.9470005,12.32199955,11.82400036,10.84500027,11.06799984,11.90100002,11.60000038,14.14900017
Ecuador,ECU,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,8.708999634,12.94699955,13.32900047,12.2869997,11.89299965,16.33499908,15.30500031,17.94000053,23.55400085,13.89599991,15.9460001,12.14700031,19.68300056,14.72799969,12.31400013,12.31200027,11.30500031,13.02200031,11.80700016,7.636000156,7.402999878,7.390999794,6.901000023,7.559000015,7.238999844,8.038000107
Ecuador,ECU,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,11.82800007,18.18899918,17.09499931,14.68799973,14.17300034,20.20800018,19.07999992,23.61300087,29.34700012,18.06200027,20.79199982,17.45899963,21.8409996,18.09600067,15.52499962,16.38500023,13.02400017,15.80099964,14.20199966,9.376999855,8.984000206,8.645999908,8.418999672,9.065999985,8.838999748,10.38099957
"Egypt, Arab Rep.",EGY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,21.64100075,20.27099991,24.48399925,24.51399994,25.29400063,20.41300011,19.22299957,19.84799957,19.15600014,21.87100029,22.61800003,24.58399963,26.6609993,24.46899986,26.07600021,24.70400047,19.19199944,19.69599915,23.55999947,25.70400047,23.03300095,24.8920002,25.1970005,25.52400017,26.07799911,25.07099915
"Egypt, Arab Rep.",EGY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,5.979000092,5.597000122,6.778999805,6.816999912,7.172999859,5.743000031,5.369999886,4.863999844,4.874000072,5.406000137,5.465000153,6.142000198,6.801000118,6.429999828,7.063000202,6.448999882,5.579999924,5.081999779,4.668000221,7.691999912,8.619999886,9.026000023,9.531000137,9.369999886,9.130999565,8.62899971
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,9.600000381,9,10.89999962,11,11.30000019,9,8.369999886,8.029999733,7.949999809,8.979999542,9.260000229,10.01000023,11.01000023,10.30000019,11.19999981,10.48999977,8.800000191,8.520000458,9.090000153,11.85000038,11.85000038,12.60000038,13.14999962,13.10000038,13.05000019,12.40999985
"Egypt, Arab Rep.",EGY,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,43.77099991,41.17100143,49.95899963,50.18399811,51.39300156,41.39799881,38.89099884,42.16199875,35.94300079,44.63199997,49.94900131,39.06700134,49.6230011,46.3370018,50.30099869,54.98600006,47.45899963,52.97299957,54.33499908,50.64699936,52.96699905,57.61000061,53.2480011,49.59899902,42.3370018,43.35800171
"Egypt, Arab Rep.",EGY,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,18.56900024,17.4659996,21.19499969,21.29000092,21.8029995,17.56200027,16.49900055,15.58500004,13.56099987,16.77300072,18.71899986,20.86499977,21.05200005,19.65800095,21.34000015,20.50200081,17.00600052,16.37700081,14.8920002,20.69099998,22.36700058,28.32799911,29.31100082,27.87599945,31.49500084,30.61499977
"Egypt, Arab Rep.",EGY,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,26.3029995,24.75799942,30.02199936,30.21899986,30.43199921,24.43400002,22.87700081,23.05599976,20.18799973,24.99699974,27.97800064,26.93099976,30.27099991,27.99500084,30.10499954,30.625,25.52700043,26.81900024,26.36499977,28.75499916,30.07099915,35.61000061,35.62599945,34.11999893,34.88899994,34.61600113
El Salvador,SLV,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,6.431000233,7.081999779,6.815999985,6.415999889,5.872000217,6.47300005,5.322999954,5.776000023,4.436999798,3.743000031,5.217000008,3.20600009,3.203000069,3.424999952,4.794000149,3.882999897,3.713000059,3.621999979,4.920000076,4.150000095,3.407999992,3.305000067,3.325999975,3.13499999,3.476000071,3.848999977
El Salvador,SLV,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,8.112000465,8.312999725,11.72900009,8.43200016,8.678999901,8.37100029,9.526000023,7.934000015,8.126999855,9.055999756,8.105999947,7.406000137,8.328000069,7.790999889,8.857999802,8.413999557,8.26099968,7.44299984,9.01099968,5.407000065,4.927000046,4.236000061,3.95600009,4.902999878,4.376999855,4.828000069
El Salvador,SLV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,7.53000021,7.880000114,9.93999958,7.679999828,7.650000095,7.679999828,7.980000019,7.099999905,6.679999828,6.960000038,6.960000038,5.730000019,6.260000229,6.050000191,7.21999979,6.570000172,6.409999847,5.880000114,7.329999924,4.889999866,4.300000191,3.849999905,3.690000057,4.159999847,4,4.420000076
El Salvador,SLV,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,15.43999958,17.07099915,16.63899994,15.81599998,14.88899994,16.67499924,14.05300045,14.60400009,11.67700005,10.07900047,14.02600002,8.845999718,8.762000084,9.425000191,13.07400036,10.60400009,8.225999832,8.88599968,12.89599991,11.99300003,9.336000443,9.166999817,10.19200039,9.041999817,9.805999756,9.940999985
El Salvador,SLV,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,14.40499973,14.75500011,21.00699997,15.01299953,15.59000015,15.13399982,17.56299973,14.40400028,14.94900036,16.91399956,15.02000046,14.01399994,15.63599968,14.64000034,16.46899986,15.65499973,13.02900028,11.84000015,14.41300011,9.234000206,8.199999809,8.13599968,7.678999901,10.07499981,8.121999741,9.42800045
El Salvador,SLV,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,14.73799992,15.51200008,19.54199982,15.28600025,15.36200047,15.62800026,16.4260006,14.47500038,13.80799961,14.52999973,14.67199993,12.19799995,13.20300007,12.82800007,15.27999973,13.87199974,11.42300034,10.83399963,13.88799953,10.18799973,8.595000267,8.49600029,8.574000359,9.710000038,8.713999748,9.607000351
Equatorial Guinea,GNQ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,6.342000008,6.597000122,6.394000053,6.422999859,6.480999947,6.651000023,6.693999767,6.447999954,6.461999893,6.679999828,6.650000095,6.419000149,6.380000114,6.494999886,6.300000191,6.264999866,6.309000015,6.293000221,6.139999866,6.034999847,6.130000114,6.124000072,6.020999908,6.027999878,5.952000141,6.623000145
Equatorial Guinea,GNQ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,5.328000069,5.176000118,5.269000053,5.229000092,5.171000004,5.118000031,5.142000198,5.289999962,5.287000179,5.15500021,5.210999966,5.343999863,5.356999874,5.281000137,5.34800005,5.347000122,5.282999992,5.245999813,5.277999878,5.267000198,5.184000015,5.157999992,5.18599987,5.138000011,5.133999825,5.914999962
Equatorial Guinea,GNQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,5.739999771,5.752999783,5.72300005,5.708000183,5.696000099,5.738999844,5.787000179,5.771999836,5.77699995,5.790999889,5.81799984,5.796999931,5.788000107,5.794000149,5.749000072,5.732999802,5.712999821,5.684000015,5.636000156,5.580999851,5.570000172,5.551000118,5.522999763,5.494999886,5.459000111,6.193999767
Equatorial Guinea,GNQ,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,11.93500042,12.86200047,12.24499989,12.41600037,12.68200016,13.29199982,13.50699997,12.63500023,12.6789999,13.45100021,13.32499981,12.49300003,12.35299969,12.78999996,12.18400002,12.11699963,12.375,12.44299984,12.00300026,11.73499966,12.14000034,12.18799973,11.85999966,11.94999981,11.72999954,13.10499954
Equatorial Guinea,GNQ,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,10.87300014,10.86299992,10.86999989,10.86800003,10.86499977,10.85900021,10.85700035,10.86499977,10.86499977,10.85700035,10.8579998,10.86699963,10.86800003,10.86400032,10.86999989,10.87100029,10.86800003,10.86800003,10.87199974,10.875,10.87100029,10.86999989,10.8739996,10.87300014,10.875,12.46000004
Equatorial Guinea,GNQ,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,11.3409996,11.73499966,11.4630003,11.53100014,11.64099979,11.88500023,11.9659996,11.60400009,11.62199974,11.94400024,11.89099979,11.54899979,11.49199963,11.67500019,11.42500019,11.39500046,11.49800014,11.52299976,11.34200001,11.2329998,11.39599991,11.41499996,11.28199959,11.31999969,11.2329998,12.72900009
Eritrea,ERI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,7.237999916,7.229000092,7.423999786,7.474999905,7.573999882,7.489999771,7.609000206,7.627999783,7.586999893,7.589000225,7.525000095,7.684999943,7.59499979,7.492000103,7.493000031,7.433000088,7.421000004,7.308000088,7.359000206,7.295000076,7.30700016,7.229000092,7.131000042,7.104000092,7.06799984,6.949999809
Eritrea,ERI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,6.247000217,6.254000187,6.208000183,6.242000103,6.294000149,6.379000187,6.40199995,6.453999996,6.517000198,6.556000233,6.598999977,6.55700016,6.572000027,6.572000027,6.519000053,6.499000072,6.453999996,6.433000088,6.359000206,6.324999809,6.250999928,6.206999779,6.175000191,6.129000187,6.105000019,6.013000011
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,6.699999809,6.697999954,6.761000156,6.802999973,6.875,6.885000229,6.953999996,6.992000103,7.008999825,7.032000065,7.027999878,7.081999779,7.048999786,7.001999855,6.975999832,6.938000202,6.907999992,6.843999863,6.828000069,6.78000021,6.745999813,6.68599987,6.623000145,6.585999966,6.556000233,6.452000141
Eritrea,ERI,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,11.93099976,11.86400032,12.26099968,12.26099968,12.30099964,12.02900028,12.21500015,12.17700005,12.02000046,11.97299957,11.83100033,12.19999981,12.04699993,11.89400005,12.00599957,11.94200039,12.00500011,11.84200001,12.06999969,12.02600002,12.19799995,12.15299988,12.04800034,12.09899998,12.09399986,11.99100018
Eritrea,ERI,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,10.87300014,10.8739996,10.86900043,10.86900043,10.86900043,10.87199974,10.86999989,10.86999989,10.87199974,10.87300014,10.8739996,10.86999989,10.87199974,10.87300014,10.87199974,10.87300014,10.87199974,10.8739996,10.87199974,10.87199974,10.86999989,10.87100029,10.87199974,10.87100029,10.87100029,10.79599953
Eritrea,ERI,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,11.37100029,11.3409996,11.52700043,11.52900028,11.54800034,11.42099953,11.50699997,11.48900032,11.41499996,11.39299965,11.32699966,11.5,11.4289999,11.35700035,11.41100025,11.38099957,11.40999985,11.33300018,11.43999958,11.41899967,11.49800014,11.47700024,11.42700005,11.44999981,11.4460001,11.35700035
Estonia,EST,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,1.527999997,3.459000111,6.633999825,7.926000118,8.861000061,9.234000206,9.538000107,8.503000259,10.13099957,11.60599995,13.2329998,8.68200016,10.38099957,8.826000214,6.902999878,5.585000038,3.756999969,5.131999969,10.29599953,14.09300041,11.57900047,9.097000122,8.154999733,6.808000088,6.133999825,6.065000057
Estonia,EST,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,1.417999983,3.878999949,6.454999924,7.227000237,10.39099979,10.5539999,11.14799976,10.43200016,12.89500046,15.01500034,13.03299999,11.31200027,12.14099979,11.625,9.140999794,6.223999977,5.375999928,5.750999928,16.65699959,19.26099968,13.05900002,10.90699959,9.085000038,7.856999874,6.243999958,7.414000034
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,1.470000029,3.680000067,6.539999962,7.559999943,9.659999847,9.920000076,10.36999989,9.510000229,11.56999969,13.35999966,13.13000011,10.02999973,11.28999996,10.25,8.029999733,5.909999847,4.590000153,5.449999809,13.55000019,16.70999908,12.32999992,10.02000046,8.630000114,7.349999905,6.190000057,6.760000229
Estonia,EST,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,4.018000126,8.145999908,13.16899967,11.91300011,16.35700035,16.61499977,15.29899979,11.70899963,21.83799934,19.60899925,31.25099945,24.7689991,31.88899994,23.89299965,13.79500008,15.13799953,7.133999825,11.27099991,21.75200081,29.45100021,20.59199905,18.47400093,19.83300018,9.951000214,12.20400047,10.55500031
Estonia,EST,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,3.020999908,6.909999847,9.37100029,11.05000019,12.35900021,15.20199966,20.56500053,17.04999924,22.10400009,22.10400009,18.07500076,17.2159996,23.61400032,26.73200035,16.0510006,9.953000069,12.07400036,12.50500011,31.30999947,35.48699951,23.77799988,22.71299934,17.78300095,19.13400078,13.79699993,15.73700047
Estonia,EST,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,3.410000086,7.396999836,10.88000011,11.39400005,13.9460001,15.77499962,18.44000053,14.83199978,21.99699974,21.08600044,23.84600067,20.20400047,26.62599945,25.61300087,15.11900043,12.07900047,10.06200027,11.96700001,27.31100082,32.85200119,22.375,20.85499954,18.73200035,14.97399998,13.10499954,13.40799999
Eswatini,SWZ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,23.7140007,23.65699959,23.53499985,23.43400002,23.36300087,23.43199921,24.00499916,23.82500076,23.64500046,23.44499969,23.31900024,23.2310009,23.13500023,23.03899956,22.97400093,22.79000092,29.10000038,28.88500023,28.69599915,28.4640007,28.17000008,27.87599945,27.57299995,27.26399994,26.96699905,26.97900009
Eswatini,SWZ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,20.9640007,20.86000061,20.77199936,20.68899918,20.62599945,20.89299965,21.59000015,21.6060009,21.59700012,21.57600021,21.57999992,21.55200005,21.54299927,21.54700089,21.52799988,21.51799965,27.67399979,27.62899971,27.49300003,27.33799934,27.10199928,26.79000092,26.45599937,26.15800095,25.88599968,25.90399933
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,22.02400017,21.92700005,21.81599998,21.71899986,21.64999962,21.84600067,22.5,22.44599915,22.37899971,22.29500008,22.25200081,22.20299911,22.16300011,22.12999916,22.09399986,22.0189991,28.23999977,28.12999916,27.97500038,27.79199982,27.5340004,27.23200035,26.91300011,26.61199951,26.33200073,26.34799957
Eswatini,SWZ,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,38.84600067,38.87200165,38.82500076,38.82799911,38.88199997,39.29800034,40.55099869,40.51200104,40.52199936,40.49000168,40.41999817,40.52899933,40.57099915,40.52500153,40.62099838,40.59700012,52.15599823,52.10800171,52.28099823,52.26599884,52.23699951,52.44499969,52.66699982,52.66899872,52.56800079,53.16199875
Eswatini,SWZ,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,40.00600052,39.98899841,39.97000122,39.95299911,39.93999863,40.36700058,41.65499878,41.64599991,41.63399887,41.61999893,41.61299896,41.60300064,41.59500122,41.59000015,41.58200073,41.56900024,53.50999832,53.54499817,53.5929985,53.65399933,53.74000168,53.8409996,53.95000076,54.05899811,54.16400146,54.83000183
Eswatini,SWZ,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,39.49300003,39.49900055,39.47200012,39.46699905,39.48500061,39.91199875,41.18899918,41.16999817,41.16899872,41.14899826,41.11700058,41.15800095,41.17100143,41.15100098,41.18700027,41.17100143,52.95700073,52.95999908,53.05899811,53.08800125,53.12599945,53.26900101,53.42300034,53.48600006,53.50400162,54.13700104
Ethiopia,ETH,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,4.809000015,4.811999798,4.90899992,4.847000122,6.550000191,8.329000473,9.916000366,11.5710001,13.36699963,12.5909996,11.70400047,10.77400017,9.913000107,9.234000206,8.335000038,8.208000183,8.095999718,7.974999905,7.850999832,7.749000072,7.653999805,7.524000168,7.225999832,7.217000008,7.203000069,7.373000145
Ethiopia,ETH,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,1.774000049,1.77699995,1.761000037,1.774999976,2.394999981,3.00999999,3.667000055,4.316999912,4.921000004,4.559000015,4.211999893,3.872999907,3.522000074,3.138999939,2.75999999,2.799000025,2.835000038,2.872999907,2.913000107,2.953000069,2.993999958,3.042999983,2.996999979,2.990999937,2.982000113,3.049999952
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,3.08100009,3.082000017,3.117000103,3.099999905,4.203999996,5.343999863,6.431000233,7.548999786,8.710000038,8.194999695,7.631999969,7.048999786,6.485000134,5.985000134,5.380000114,5.34100008,5.30700016,5.269000053,5.231999874,5.203999996,5.179999828,5.144000053,4.980000019,4.978000164,4.972000122,5.092999935
Ethiopia,ETH,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,6.419000149,6.414999962,6.623000145,6.486000061,8.760000229,11.16800022,13.14000034,15.23900032,17.65299988,16.70800018,15.54300022,14.28299999,13.16399956,12.43099976,11.27799988,11.06299973,10.88500023,10.68599987,10.47500038,10.30300045,10.13700008,9.894000053,9.463999748,9.472999573,9.475999832,9.727000237
Ethiopia,ETH,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,2.836999893,2.836999893,2.835000038,2.835999966,3.818000078,4.797999859,5.782999992,6.765999794,7.718999863,7.126999855,6.535999775,5.946000099,5.354000092,4.760000229,4.132999897,4.245999813,4.359000206,4.471000195,4.584000111,4.697000027,4.809000015,4.922999859,4.894000053,4.894000053,4.894000053,5.024000168
Ethiopia,ETH,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,4.44299984,4.440000057,4.53000021,4.468999863,6.047999859,7.696000099,9.161000252,10.69200039,12.36100006,11.62800026,10.78899956,9.899000168,9.069999695,8.421999931,7.556000233,7.510000229,7.480999947,7.440000057,7.393000126,7.364999771,7.342000008,7.282999992,7.063000202,7.068999767,7.072999954,7.264999866
Euro area,EMU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,11.29556812,11.88699563,13.09810728,14.18808038,13.98622262,14.02155523,13.95863025,13.55286441,12.66333853,11.46940902,9.935420345,10.00859809,10.14946346,10.39777701,10.03069525,9.338611977,8.377385284,8.18147732,9.610035982,10.17568888,10.34206205,11.43342054,12.03015137,11.75911566,11.00160171,10.34695608
Euro area,EMU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,6.840832093,7.361648162,9.118910226,10.17141763,9.640983373,9.985314349,10.00962106,9.494162922,8.812186903,7.915114554,7.16951861,7.565413481,8.051304507,8.359985178,8.117842061,7.39340868,6.582354995,6.817365545,9.359828139,9.914795811,9.90815787,11.15744782,11.82764336,11.4561327,10.68164231,9.730570647
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,8.640918611,9.202125098,10.74398756,11.8265362,11.44384366,11.66910794,11.66420979,11.20242526,10.44621789,9.430337595,8.351035906,8.616443163,8.960860953,9.247761331,8.955097854,8.249895942,7.37615699,7.423571889,9.471942442,10.03211668,10.10397675,11.28254318,11.91985887,11.59456306,10.82769098,10.01281994
Euro area,EMU,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,21.71233674,22.56098766,25.41077212,27.12934985,27.74535302,28.19162877,27.8722779,25.58179342,24.42864388,21.63176809,19.22701981,19.4322851,19.15572055,19.60959727,19.96755733,18.98844727,17.23610017,17.18863457,20.85832323,22.23729474,23.39574715,25.74710204,27.1407909,26.72222762,25.1962391,23.85670787
Euro area,EMU,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,16.04624156,16.9628815,21.14948404,23.38805309,22.0822972,22.81682709,22.39087858,20.88452214,19.59608614,17.39117782,15.73788226,16.24823244,17.10631624,17.85776316,17.74969693,16.35280524,14.88794619,15.86088178,21.6797339,22.57652034,23.04056034,25.87991464,27.08737258,26.81611638,25.40923346,23.93817092
Euro area,EMU,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,18.55782104,19.42361867,22.99979334,25.00983494,24.58606339,25.17714701,24.78678981,22.92828852,21.70582206,19.25057118,17.24053618,17.58991227,17.94441856,18.58401311,18.68181802,17.46785511,15.88759855,16.40539116,21.25643247,22.38236867,23.14077558,25.78821189,27.08793055,26.75348979,25.28638311,23.87021994
Europe & Central Asia,ECS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,8.448611442,8.702877906,9.501173199,10.43717311,10.69946072,10.86235231,11.21711867,11.39896027,11.27547182,10.35968498,9.389797496,9.284120409,9.222815089,9.322809206,9.058379499,8.405058601,7.449449978,7.264247094,8.638498672,8.788545366,8.68915833,8.902496812,9.147605111,8.883388473,8.55039953,8.11924283
Europe & Central Asia,ECS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,7.281507386,7.589534635,8.547430317,9.402578577,9.22887423,9.485278128,9.694906437,9.761114188,9.788797285,8.924774987,8.469164475,8.650331385,8.834898426,8.773184673,8.360778845,7.825381686,7.005328895,7.014781695,9.200081246,9.202299951,8.844780233,9.039845119,9.245098055,8.997070748,8.550581808,8.032327284
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,7.788823614,8.07394628,8.961311128,9.853556806,9.870835906,10.08728793,10.36085419,10.47921677,10.44508003,9.558865809,8.876774183,8.93255538,9.007972592,9.018185108,8.671961487,8.084833111,7.204245851,7.126476772,8.947700709,9.01625667,8.774610747,8.977806015,9.201011507,8.945698177,8.550364004,8.071595979
Europe & Central Asia,ECS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,17.74170959,18.22895126,19.79074216,20.85254238,21.60697316,21.94708326,22.40861173,22.17744908,22.44296501,20.31451101,19.25365224,19.58438471,19.62494216,19.69912871,19.17236713,18.30014747,16.64886915,16.58794355,19.59497315,20.00699318,20.18004313,20.80927123,21.46144162,21.12193875,20.85483854,19.95448033
Europe & Central Asia,ECS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,17.01410494,16.65082762,18.3682294,19.59607096,19.37945106,19.81609087,20.00883934,20.17584818,20.43019749,18.67839922,17.96920933,18.82753147,19.14016167,18.82488063,18.25455412,16.91391571,15.65006988,15.61227897,20.02542893,19.94024693,19.57568579,20.28371697,20.64312193,20.49325392,19.75476724,18.98091926
Europe & Central Asia,ECS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,17.35651109,17.36111062,18.99750919,20.16120605,20.38648253,20.7695368,21.03382482,21.06534431,21.31931176,19.41334798,18.54327586,19.15846517,19.3382711,19.17399663,18.61234797,17.467658,16.04497269,15.98591747,19.79833942,19.90667377,19.74601849,20.4242842,20.9090972,20.68548453,20.12159977,19.2865268
Europe & Central Asia (excluding high income),ECA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,6.487531509,6.401058079,6.800769957,8.038266046,8.972117222,9.441880172,10.44073169,11.29477778,11.62127339,10.12724095,9.218357163,8.892588034,8.664772839,8.660568721,8.306647935,7.80128358,7.014433389,7.017423811,8.428431359,7.950552416,7.48773201,6.948373479,7.027999161,7.091637689,7.383492913,7.321639171
Europe & Central Asia (excluding high income),ECA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,7.141567281,6.820040263,7.082469233,8.300479913,8.776573552,9.266079974,10.15145546,11.09030312,11.42475812,10.10738912,9.756685062,9.558774684,9.566348227,9.224692275,8.601854835,8.389222817,7.742067309,7.736591927,9.658877804,8.894561694,8.176652494,7.531726953,7.500042346,7.744352279,7.733503324,7.655345215
